account_id,customer_name,account_type,balance,credit_score,annual_income,account_opening_date,last_transaction_date,transaction_count_monthly,overdraft_count,loan_amount,loan_interest_rate,employment_status,marital_status
ACC_00001567,Elizabeth Jones,Savings,900.13,777,33270,2024-02-07,2025-07-04,18,4,40087.38,10.23,Retired,Single
ACC_00001568,Chelsea Garrett,Investment,43550.81,731,96603,2021-03-05,2025-06-26,22,2,0.0,0.0,Employed,Married
ACC_00001569,Erin Smith,Credit,-842.47,525,74005,2022-09-02,2025-06-11,12,0,0.0,0.0,Employed,Single
ACC_00001570,Kyle Nash,Credit,-25.05,620,98671,2019-05-15,2025-06-12,12,2,0.0,0.0,Employed,Married
ACC_00001571,Lisa Garcia,Checking,3089.55,733,125600,2023-09-10,2025-06-23,16,1,0.0,0.0,Employed,Divorced
ACC_00001572,Raymond Powell,Savings,13507.68,660,68841,2015-08-31,2025-07-04,19,2,104716.81,11.4,Self-employed,Divorced
ACC_00001573,Zachary Thomas,Checking,5808.87,666,115247,2019-09-08,2025-06-13,16,1,0.0,0.0,Employed,Married
ACC_00001574,Tyler Owen,Credit,-1432.41,631,113895,2020-08-25,2025-06-10,14,0,0.0,0.0,Employed,Widowed
ACC_00001575,Richard Sheppard,Savings,13170.61,767,139360,2018-10-25,2025-06-25,14,1,258731.09,10.33,Employed,Married
ACC_00001576,Joseph Mccarthy,Checking,577.18,740,24333,2022-06-06,2025-06-16,13,1,0.0,0.0,Retired,Married
ACC_00001577,Danielle Parker,Checking,1984.56,593,36785,2020-08-06,2025-06-28,14,0,103284.23,12.07,Retired,Married
ACC_00001578,Michelle Meyer,Credit,-638.15,627,93712,2018-04-28,2025-06-16,19,1,0.0,0.0,Employed,Married
ACC_00001579,Brandy Robles,Credit,-3941.5,737,127697,2017-04-01,2025-06-24,13,1,0.0,0.0,Employed,Married
ACC_00001580,Kevin Henderson,Savings,6300.04,674,107422,2023-07-01,2025-07-03,15,0,0.0,0.0,Employed,Married
ACC_00001581,Thomas Little,Checking,8156.0,834,127036,2020-10-04,2025-06-15,17,0,0.0,0.0,Employed,Divorced
ACC_00001582,Jennifer Lopez,Investment,43268.51,729,128431,2022-05-16,2025-06-30,17,0,150435.95,10.71,Employed,Divorced
ACC_00001583,Katelyn Hester,Savings,7510.53,608,93057,2023-12-29,2025-07-01,12,0,0.0,0.0,Employed,Divorced
ACC_00001584,Tracey Mills,Savings,8001.55,775,110728,2018-08-09,2025-06-24,8,0,0.0,0.0,Employed,Single
ACC_00001585,Brad Bradshaw,Savings,21049.68,721,115186,2017-05-28,2025-06-17,16,1,42244.06,10.79,Employed,Single
ACC_00001586,Laura Brown,Investment,52508.21,836,130990,2018-07-28,2025-06-18,19,1,44843.25,9.64,Employed,Single
ACC_00001587,Kimberly Matthews,Credit,-1360.38,661,48065,2015-10-02,2025-06-09,15,2,0.0,0.0,Retired,Single
ACC_00001588,Kendra Beck,Checking,3249.12,631,91115,2017-09-06,2025-06-05,11,0,0.0,0.0,Employed,Married
ACC_00001589,Crystal Burton,Checking,5600.0,664,82329,2015-08-19,2025-06-28,26,1,0.0,0.0,Employed,Widowed
ACC_00001590,Jeremy Rivers,Checking,1909.62,609,35499,2023-05-28,2025-06-21,15,0,0.0,0.0,Retired,Married
ACC_00001591,Daniel Marks,Checking,1956.56,766,98532,2018-12-10,2025-06-18,21,0,243735.52,10.34,Self-employed,Divorced
ACC_00001592,Stephanie White,Credit,-3560.42,685,101594,2021-07-02,2025-06-20,14,0,0.0,0.0,Employed,Divorced
ACC_00001593,Susan Murray,Credit,-1537.42,778,133181,2021-10-26,2025-06-21,14,2,362362.69,10.22,Employed,Married
ACC_00001594,Misty Johnson,Savings,19189.79,712,116577,2015-10-20,2025-06-24,15,0,0.0,0.0,Employed,Married
ACC_00001595,Deborah Barnes,Checking,2937.1,701,118003,2019-04-20,2025-06-12,20,2,0.0,0.0,Employed,Married
ACC_00001596,Judith Jackson,Checking,2045.22,754,95730,2019-12-23,2025-07-02,15,2,0.0,0.0,Employed,Married
ACC_00001597,Samantha Burns,Savings,21314.96,758,112961,2018-05-13,2025-06-06,15,2,374921.02,10.42,Employed,Married
ACC_00001598,Latoya Mcdonald,Credit,-341.6,709,90264,2015-09-03,2025-06-17,20,1,0.0,0.0,Self-employed,Married
ACC_00001599,Jessica Quinn,Credit,-819.1,592,114831,2018-08-24,2025-06-19,17,2,0.0,0.0,Employed,Divorced
ACC_00001600,Brian Brown,Credit,-4707.98,670,103380,2018-05-17,2025-06-14,17,1,72934.02,11.3,Employed,Single
ACC_00001601,Dominic Hall,Credit,-1509.78,847,152848,2016-09-07,2025-06-24,14,1,0.0,0.0,Employed,Divorced
ACC_00001602,Justin Butler,Credit,-4775.79,699,79949,2019-07-19,2025-07-02,18,0,106597.98,11.01,Self-employed,Married
ACC_00001603,John Morgan,Credit,-333.55,731,136751,2023-01-26,2025-06-29,9,0,0.0,0.0,Employed,Single
ACC_00001604,Pamela Mack,Checking,6614.84,691,107820,2018-11-27,2025-06-30,11,1,0.0,0.0,Employed,Married
ACC_00001605,Michael Hughes,Investment,32317.49,636,113061,2016-03-05,2025-06-23,17,0,241997.24,11.64,Employed,Single
ACC_00001606,Janice Sanchez,Credit,-3122.88,777,49179,2021-07-26,2025-06-13,13,2,0.0,0.0,Retired,Married
ACC_00001607,Elizabeth Smith,Checking,4194.35,546,99232,2023-03-25,2025-06-07,19,1,0.0,0.0,Employed,Single
ACC_00001608,Audrey Wood,Checking,7292.77,712,116629,2019-04-06,2025-07-02,9,1,0.0,0.0,Employed,Married
ACC_00001609,Michael Marshall,Checking,3577.35,714,78897,2021-07-29,2025-07-04,10,1,0.0,0.0,Self-employed,Married
ACC_00001610,Linda Rice,Credit,-713.3,624,96568,2016-07-21,2025-06-12,22,2,0.0,0.0,Employed,Married
ACC_00001611,Seth Barnes,Savings,30017.47,795,126887,2022-07-24,2025-06-23,9,2,0.0,0.0,Employed,Divorced
ACC_00001612,Kristopher White,Savings,7657.25,850,33002,2016-04-22,2025-06-28,16,0,0.0,0.0,Retired,Married
ACC_00001613,Lisa Ingram,Checking,9395.64,736,132058,2024-11-22,2025-06-13,10,0,91902.54,10.64,Employed,Single
ACC_00001614,Christopher Tucker,Credit,-1338.84,793,128343,2023-04-04,2025-06-06,16,1,0.0,0.0,Employed,Married
ACC_00001615,Carla Murillo,Credit,-4487.69,718,113186,2020-09-15,2025-06-21,13,1,0.0,0.0,Employed,Married
ACC_00001616,Austin Thomas,Credit,-800.75,763,124354,2015-12-17,2025-06-05,16,0,187115.41,10.37,Employed,Single
ACC_00001617,Maria Young,Checking,2760.24,550,65627,2024-10-13,2025-06-12,16,0,0.0,0.0,Self-employed,Married
ACC_00001618,Brian Smith,Investment,14891.93,660,40948,2018-02-02,2025-07-03,12,1,0.0,0.0,Retired,Widowed
ACC_00001619,Devon Allen,Investment,27538.23,744,124055,2021-07-02,2025-07-01,23,1,0.0,0.0,Employed,Divorced
ACC_00001620,Timothy Wilson,Savings,25044.52,634,113035,2020-08-30,2025-06-16,7,4,147775.57,11.66,Employed,Married
ACC_00001621,Jeffrey Smith,Savings,8846.37,709,39248,2024-09-24,2025-06-26,17,1,0.0,0.0,Retired,Divorced
ACC_00001622,Katherine Thompson,Credit,-449.2,767,39235,2024-11-23,2025-06-29,23,2,0.0,0.0,Retired,Single
ACC_00001623,Frank Carter,Checking,1100.68,742,55689,2022-06-18,2025-07-03,18,2,0.0,0.0,Retired,Married
ACC_00001624,Gerald Black,Credit,-228.89,784,138125,2023-12-30,2025-06-07,13,0,0.0,0.0,Employed,Widowed
ACC_00001625,Kelli Washington,Savings,364.42,691,0,2017-05-26,2025-06-17,19,2,0.0,0.0,Unemployed,Married
ACC_00001626,Angel Parker,Credit,-4683.73,694,19666,2019-10-19,2025-07-02,21,0,30183.31,11.06,Unemployed,Divorced
ACC_00001627,Stephen Travis,Checking,4641.44,607,85581,2022-03-23,2025-06-05,17,1,0.0,0.0,Employed,Single
ACC_00001628,Charles Fernandez,Checking,2115.77,614,93079,2017-10-28,2025-06-16,18,0,125966.07,11.86,Employed,Single
ACC_00001629,Stephen Kemp,Savings,2756.73,529,28083,2016-07-21,2025-06-15,16,1,89679.25,12.71,Retired,Single
ACC_00001630,Crystal Miller,Checking,4766.73,653,117407,2019-02-23,2025-06-12,11,0,0.0,0.0,Employed,Divorced
ACC_00001631,Ashley Barnett,Checking,3802.93,706,112053,2016-11-15,2025-06-14,14,0,0.0,0.0,Employed,Married
ACC_00001632,Todd Hunter,Savings,21063.45,801,121473,2021-08-23,2025-06-17,13,0,0.0,0.0,Employed,Married
ACC_00001633,Mr. Ruben Kramer Jr.,Checking,6645.28,641,83540,2019-01-22,2025-06-22,11,0,0.0,0.0,Employed,Married
ACC_00001634,Brooke Gordon,Savings,17719.34,751,101657,2016-01-08,2025-06-17,17,1,0.0,0.0,Self-employed,Married
ACC_00001635,Kevin Peterson,Checking,8763.05,744,119832,2021-10-26,2025-06-06,13,0,80388.94,10.56,Employed,Divorced
ACC_00001636,Sandra Tyler,Checking,1297.57,705,31677,2018-06-13,2025-06-21,11,2,50478.15,10.95,Retired,Married
ACC_00001637,Phyllis Gonzalez,Investment,34751.73,549,81600,2023-04-15,2025-06-24,12,1,0.0,0.0,Employed,Married
ACC_00001638,Monique Chan,Savings,37838.77,850,128654,2020-01-30,2025-06-15,14,2,0.0,0.0,Employed,Married
ACC_00001639,Nancy Daniel,Savings,2891.32,606,82294,2023-09-27,2025-06-12,13,0,134374.57,11.94,Employed,Married
ACC_00001640,Christian Miranda,Savings,13418.6,552,56028,2016-03-04,2025-07-04,23,0,152173.29,12.48,Self-employed,Married
ACC_00001641,Benjamin Brown,Credit,-592.27,548,69693,2016-09-18,2025-06-08,12,0,0.0,0.0,Employed,Single
ACC_00001642,Robin Fernandez,Credit,-3501.37,738,128736,2021-07-05,2025-06-07,11,1,316333.51,10.62,Employed,Married
ACC_00001643,Erik Norman,Credit,-4793.59,726,121744,2024-05-13,2025-06-29,21,0,0.0,0.0,Employed,Single
ACC_00001644,Monica Williams,Investment,35788.72,569,79024,2022-03-08,2025-06-11,22,2,0.0,0.0,Employed,Married
ACC_00001645,Jennifer Cardenas,Credit,-3672.18,662,99309,2024-08-24,2025-06-08,10,0,0.0,0.0,Employed,Married
ACC_00001646,Mary Sims,Investment,42581.13,600,94974,2019-06-26,2025-06-29,11,2,0.0,0.0,Employed,Single
ACC_00001647,Dr. Laura Hubbard DDS,Checking,3920.12,781,130723,2021-07-09,2025-06-19,20,1,341919.84,10.19,Employed,Single
ACC_00001648,Jill Elliott,Checking,1509.84,716,127197,2021-09-18,2025-06-11,6,0,321160.1,10.84,Employed,Single
ACC_00001649,Vanessa Davis,Checking,154.15,643,3010,2018-01-24,2025-06-14,15,0,0.0,0.0,Unemployed,Single
ACC_00001650,Robert Pope,Credit,-2705.94,636,57257,2018-05-25,2025-06-20,16,1,0.0,0.0,Self-employed,Single
ACC_00001651,William Chang,Savings,14722.43,778,127986,2021-05-28,2025-06-25,8,0,0.0,0.0,Employed,Single
ACC_00001652,Jennifer Lee,Credit,-3351.94,850,118078,2021-03-17,2025-06-17,13,0,0.0,0.0,Self-employed,Divorced
ACC_00001653,Lonnie Davis,Checking,4869.0,672,71389,2021-01-23,2025-06-06,18,0,0.0,0.0,Self-employed,Divorced
ACC_00001654,Leon Haynes,Savings,7506.71,531,78333,2025-01-29,2025-06-30,11,2,0.0,0.0,Employed,Married
ACC_00001655,Erica Schroeder,Investment,32088.47,535,71107,2020-02-14,2025-06-19,15,0,0.0,0.0,Employed,Married
ACC_00001656,Julie Delgado,Credit,-1065.56,693,120631,2023-08-20,2025-06-19,17,0,0.0,0.0,Employed,Married
ACC_00001657,Rebecca Gibson,Checking,5541.08,687,105947,2016-11-02,2025-06-21,15,1,0.0,0.0,Employed,Married
ACC_00001658,Jessica Stewart,Savings,1235.61,531,75060,2021-08-23,2025-06-13,18,2,0.0,0.0,Employed,Married
ACC_00001659,Elizabeth Mendoza,Checking,4814.42,579,77826,2022-02-09,2025-06-15,19,1,0.0,0.0,Employed,Divorced
ACC_00001660,Jonathan Potts,Investment,43934.45,695,103783,2016-11-26,2025-06-24,13,2,113469.54,11.05,Employed,Single
ACC_00001661,Tracy Shaffer,Investment,38780.3,826,141862,2023-09-28,2025-06-20,6,2,0.0,0.0,Employed,Married
ACC_00001662,Harold Bishop DDS,Checking,872.89,701,14687,2017-04-19,2025-06-17,15,1,0.0,0.0,Unemployed,Married
ACC_00001663,Gary Fisher,Investment,30831.78,661,74328,2023-05-24,2025-06-28,14,0,0.0,0.0,Self-employed,Single
ACC_00001664,Mrs. Kristina Wilson,Checking,793.01,681,96077,2021-04-11,2025-06-23,19,0,104167.43,11.19,Self-employed,Single
ACC_00001665,John Beltran,Savings,22529.26,737,130666,2015-12-29,2025-06-17,18,1,0.0,0.0,Employed,Single
ACC_00001666,Michael Adams,Checking,3527.62,623,84071,2019-05-26,2025-06-16,11,0,0.0,0.0,Employed,Married
ACC_00001667,Jason Collins,Checking,1992.47,599,97938,2024-03-03,2025-06-08,17,0,0.0,0.0,Employed,Single
ACC_00001668,Amber Gray,Savings,24881.43,700,123471,2018-05-28,2025-06-21,17,0,0.0,0.0,Employed,Single
ACC_00001669,Jessica Ellis,Savings,5043.4,754,123103,2024-02-26,2025-06-10,14,4,0.0,0.0,Employed,Married
ACC_00001670,Joshua Rivera,Checking,6482.04,632,95937,2016-08-18,2025-06-29,14,0,252099.28,11.68,Employed,Divorced
ACC_00001671,David Lewis,Checking,4286.72,666,95268,2025-03-07,2025-06-16,19,2,313487.34,11.34,Employed,Married
ACC_00001672,David Rivera,Credit,-1115.23,755,113318,2017-05-21,2025-06-09,15,1,324723.74,10.45,Employed,Married
ACC_00001673,Andrea Patton,Savings,7691.29,681,69295,2015-07-25,2025-06-09,13,1,0.0,0.0,Self-employed,Single
ACC_00001674,John Harrison,Savings,14991.32,787,136028,2020-12-09,2025-06-09,15,1,14079.29,10.13,Employed,Single
ACC_00001675,Diana Diaz DDS,Checking,3508.23,688,107321,2020-03-11,2025-06-21,17,1,0.0,0.0,Employed,Married
ACC_00001676,Tammy Clark,Savings,35345.83,850,143520,2018-12-17,2025-06-25,10,0,85164.7,9.5,Employed,Single
ACC_00001677,Kenneth Gibson,Investment,49537.14,711,99416,2022-04-04,2025-06-30,15,1,68994.42,10.89,Employed,Single
ACC_00001678,Peter Lucas,Checking,4252.56,707,150904,2016-02-21,2025-06-07,14,4,0.0,0.0,Employed,Married
ACC_00001679,Phyllis Shelton,Investment,37832.44,653,98269,2017-11-02,2025-07-02,19,1,0.0,0.0,Employed,Divorced
ACC_00001680,Victoria Duncan,Credit,-587.52,560,79483,2017-06-05,2025-06-09,14,3,0.0,0.0,Employed,Single
ACC_00001681,Victor Watkins,Savings,3365.5,731,132957,2016-02-17,2025-07-01,17,2,0.0,0.0,Employed,Married
ACC_00001682,Theresa Perez,Investment,16779.81,766,50823,2024-04-14,2025-06-17,12,1,0.0,0.0,Retired,Married
ACC_00001683,Jennifer Henry,Savings,1410.46,695,37746,2016-01-27,2025-06-09,17,1,0.0,0.0,Retired,Divorced
ACC_00001684,Elizabeth Simpson,Checking,126.07,667,86822,2017-12-28,2025-06-14,19,0,0.0,0.0,Self-employed,Married
ACC_00001685,Adrian Hogan,Savings,35125.08,815,142451,2023-01-02,2025-06-22,15,1,214855.41,9.85,Employed,Single
ACC_00001686,Allison Carter,Checking,5719.67,569,95115,2023-05-14,2025-06-27,16,2,0.0,0.0,Employed,Divorced
ACC_00001687,Deborah Williams,Checking,5167.86,669,110345,2016-01-15,2025-06-05,22,1,0.0,0.0,Employed,Single
ACC_00001688,Neil Smith,Savings,18938.04,767,112417,2018-08-06,2025-06-19,18,2,0.0,0.0,Employed,Married
ACC_00001689,Melissa Cordova,Investment,5316.92,727,14313,2022-01-23,2025-06-17,15,3,0.0,0.0,Unemployed,Single
ACC_00001690,Luke Robles,Savings,2809.3,723,114591,2018-07-18,2025-06-22,12,0,0.0,0.0,Employed,Divorced
ACC_00001691,Angela Boone,Checking,6486.56,670,100469,2017-01-29,2025-06-20,10,2,0.0,0.0,Employed,Single
ACC_00001692,Dr. Alexandra Morales,Checking,1878.38,514,39615,2019-02-27,2025-06-22,12,1,0.0,0.0,Self-employed,Single
ACC_00001693,Michael Martinez,Checking,3814.24,579,66229,2023-04-12,2025-06-12,14,0,0.0,0.0,Self-employed,Married
ACC_00001694,Stacy Ellison,Credit,-305.9,850,139985,2018-04-27,2025-06-29,17,0,256148.71,9.5,Employed,Divorced
ACC_00001695,Kyle Norman,Credit,-4718.65,762,139699,2017-02-07,2025-06-30,16,1,0.0,0.0,Employed,Divorced
ACC_00001696,Stephen Yu,Checking,10811.33,659,116022,2021-01-30,2025-06-25,13,0,0.0,0.0,Employed,Married
ACC_00001697,Scott Curry,Credit,-2270.84,644,2440,2023-11-27,2025-06-05,10,0,17570.98,11.56,Unemployed,Married
ACC_00001698,Perry Bond,Checking,1801.33,739,111554,2020-08-04,2025-06-11,17,0,0.0,0.0,Employed,Single
ACC_00001699,Sandra Hicks,Checking,132.39,549,76140,2022-06-11,2025-06-24,11,0,0.0,0.0,Employed,Single
ACC_00001700,William Holmes,Savings,16669.84,620,82989,2020-12-03,2025-06-12,11,1,160419.25,11.8,Employed,Single
ACC_00001701,John Davis,Credit,-3930.97,674,72372,2020-10-14,2025-06-09,14,2,0.0,0.0,Self-employed,Single
ACC_00001702,Zachary Davis,Checking,141.56,736,4477,2020-08-22,2025-06-22,20,1,0.0,0.0,Unemployed,Single
ACC_00001703,Shawn Martin,Checking,3118.45,790,49187,2024-07-23,2025-07-04,12,0,0.0,0.0,Retired,Single
ACC_00001704,Stephanie Davis,Savings,8467.55,850,106736,2024-01-18,2025-06-25,17,0,0.0,0.0,Self-employed,Single
ACC_00001705,Rick Allen,Credit,-1393.42,631,84051,2025-05-27,2025-06-12,14,0,0.0,0.0,Employed,Married
ACC_00001706,Tara Johnson MD,Checking,10098.3,624,109634,2019-12-11,2025-07-03,17,1,0.0,0.0,Employed,Widowed
ACC_00001707,Ian Phillips,Checking,8282.23,677,97784,2023-07-01,2025-06-10,20,1,308972.36,11.23,Employed,Married
ACC_00001708,Teresa Parsons,Credit,-1083.44,673,115335,2020-12-29,2025-06-20,15,1,0.0,0.0,Employed,Married
ACC_00001709,Jessica Leach,Checking,1442.23,658,107352,2022-10-14,2025-06-12,12,3,0.0,0.0,Employed,Married
ACC_00001710,Deborah Perez,Checking,77.38,715,0,2019-11-17,2025-06-13,14,1,0.0,0.0,Unemployed,Single
ACC_00001711,Stephen Bryant PhD,Credit,-386.07,714,0,2020-08-02,2025-06-14,15,1,2857.23,10.86,Unemployed,Married
ACC_00001712,Janice Chan,Savings,6856.96,487,65931,2019-06-28,2025-06-26,8,0,51652.01,13.13,Self-employed,Divorced
ACC_00001713,Nathaniel Cochran,Savings,17892.38,628,100353,2023-11-27,2025-06-25,13,0,0.0,0.0,Employed,Married
ACC_00001714,Jay Sanchez,Investment,36211.18,717,98098,2020-07-10,2025-07-04,12,2,0.0,0.0,Employed,Single
ACC_00001715,April Wright,Checking,9109.21,714,108188,2024-05-06,2025-06-28,15,0,0.0,0.0,Employed,Married
ACC_00001716,Robin Davis,Investment,24432.79,600,78034,2020-04-22,2025-06-25,10,0,7648.89,12.0,Employed,Married
ACC_00001717,Lauren Nolan,Credit,-3446.45,619,78442,2021-06-11,2025-06-05,11,1,0.0,0.0,Employed,Single
ACC_00001718,Mr. Theodore Jones,Savings,6232.71,592,43770,2021-04-16,2025-06-13,10,1,0.0,0.0,Retired,Single
ACC_00001719,Angela Evans,Investment,50052.12,716,111879,2024-12-12,2025-06-07,11,1,0.0,0.0,Employed,Married
ACC_00001720,Robert Smith,Checking,5006.72,832,148875,2025-01-02,2025-06-16,13,2,0.0,0.0,Employed,Married
ACC_00001721,Carl Hess,Savings,21544.33,770,113146,2017-08-17,2025-07-01,16,2,0.0,0.0,Employed,Divorced
ACC_00001722,James Ortiz,Investment,26706.57,701,120015,2018-04-25,2025-06-15,19,1,22964.38,10.99,Employed,Married
ACC_00001723,Patrick Oliver,Credit,-1503.83,685,109066,2021-09-30,2025-07-01,16,0,0.0,0.0,Employed,Married
ACC_00001724,Nicholas Pierce,Credit,-1313.68,670,39225,2019-12-21,2025-06-08,20,0,95229.78,11.3,Retired,Single
ACC_00001725,Rebecca Williams,Credit,-3319.7,495,71144,2025-01-28,2025-06-16,22,0,0.0,0.0,Employed,Married
ACC_00001726,Cody Riggs,Checking,4808.33,690,105934,2018-12-16,2025-07-01,13,1,61234.08,11.1,Employed,Married
ACC_00001727,Emily Rodriguez,Savings,35523.29,719,137379,2021-02-03,2025-06-21,13,0,0.0,0.0,Employed,Single
ACC_00001728,Steven Fuller,Checking,4750.67,684,110954,2021-10-02,2025-06-09,16,0,0.0,0.0,Employed,Single
ACC_00001729,Sean Brown,Checking,7519.16,767,120926,2020-07-22,2025-06-29,10,0,0.0,0.0,Employed,Single
ACC_00001730,Lisa Hubbard,Savings,2094.1,760,117845,2025-02-05,2025-06-07,7,2,0.0,0.0,Employed,Single
ACC_00001731,Mrs. Angela Nguyen DDS,Checking,4207.88,767,144648,2015-09-16,2025-06-18,9,4,0.0,0.0,Employed,Single
ACC_00001732,Heather Guzman,Savings,8160.14,788,105041,2022-04-08,2025-06-25,14,0,0.0,0.0,Self-employed,Single
ACC_00001733,Anita Robinson,Checking,4865.33,763,123756,2023-10-09,2025-06-29,11,1,0.0,0.0,Employed,Single
ACC_00001734,Henry Miller,Checking,361.5,658,6733,2017-07-26,2025-06-21,17,1,4286.93,11.42,Unemployed,Married
ACC_00001735,Courtney Watson,Credit,-3647.57,587,86725,2024-12-13,2025-06-20,17,0,246686.87,12.13,Employed,Married
ACC_00001736,Julie Barton,Checking,8607.67,625,98557,2023-10-21,2025-07-02,18,0,0.0,0.0,Employed,Married
ACC_00001737,Ryan Choi,Savings,7908.59,631,82397,2020-07-03,2025-06-29,15,0,0.0,0.0,Employed,Divorced
ACC_00001738,Christina White,Savings,29188.02,708,107061,2017-12-18,2025-06-27,12,1,209717.18,10.92,Employed,Divorced
ACC_00001739,Jennifer Harrison,Checking,688.48,586,20824,2015-07-26,2025-06-11,18,0,0.0,0.0,Retired,Married
ACC_00001740,Ryan Cameron,Savings,21496.25,788,142992,2017-05-11,2025-06-25,14,0,0.0,0.0,Employed,Single
ACC_00001741,Shane Miller,Credit,-2598.35,737,122910,2017-04-06,2025-06-06,12,1,0.0,0.0,Employed,Single
ACC_00001742,Anthony Scott,Checking,5163.71,615,91381,2025-03-23,2025-07-03,17,0,0.0,0.0,Employed,Divorced
ACC_00001743,Christopher Smith,Checking,10607.26,671,113000,2020-09-23,2025-06-08,13,3,3290.66,11.29,Employed,Married
ACC_00001744,Renee Kerr,Savings,19616.61,805,123537,2021-11-10,2025-06-18,14,0,120995.05,9.95,Employed,Married
ACC_00001745,Kellie Wright,Savings,1068.93,720,116545,2022-07-25,2025-07-04,19,0,0.0,0.0,Employed,Single
ACC_00001746,Meghan Young,Checking,5312.12,704,109993,2020-06-07,2025-06-19,14,0,0.0,0.0,Employed,Divorced
ACC_00001747,Michelle Olson,Checking,445.72,662,42600,2016-12-31,2025-06-13,15,0,70348.89,11.38,Retired,Single
ACC_00001748,Donald Davis,Credit,-2619.18,822,136293,2025-06-09,2025-06-10,23,0,0.0,0.0,Employed,Married
ACC_00001749,Dawn Bates,Savings,13005.73,532,85965,2020-10-17,2025-06-27,10,2,131985.91,12.68,Employed,Married
ACC_00001750,Jessica Romero,Savings,9973.76,590,98455,2022-05-13,2025-06-07,18,0,0.0,0.0,Employed,Single
ACC_00001751,Ryan Taylor,Credit,-817.13,600,86070,2023-05-01,2025-06-15,9,1,0.0,0.0,Employed,Divorced
ACC_00001752,Gregory Gutierrez,Savings,13743.1,736,50075,2021-01-08,2025-06-25,19,1,136705.37,10.64,Retired,Married
ACC_00001753,Jason Haynes,Checking,6184.23,643,90255,2021-06-25,2025-06-20,12,0,0.0,0.0,Employed,Married
ACC_00001754,Mrs. Katelyn Dixon,Savings,7633.12,672,33966,2018-02-21,2025-06-29,20,2,0.0,0.0,Retired,Single
ACC_00001755,Brian Pratt,Checking,3574.59,657,98316,2021-06-22,2025-06-16,6,2,0.0,0.0,Employed,Divorced
ACC_00001756,Sheri Santana,Credit,-2795.09,662,103138,2020-11-14,2025-07-01,14,0,0.0,0.0,Employed,Single
ACC_00001757,Johnathan Hardy,Investment,63728.64,765,138193,2016-11-21,2025-06-17,9,1,0.0,0.0,Employed,Single
ACC_00001758,Melinda Leonard,Savings,16136.71,645,74019,2021-02-03,2025-06-10,5,1,0.0,0.0,Self-employed,Married
ACC_00001759,Keith Porter,Savings,1229.68,754,121622,2024-12-30,2025-06-21,12,2,0.0,0.0,Employed,Widowed
ACC_00001760,Ruben Hernandez DDS,Credit,-3032.84,660,93491,2016-09-22,2025-07-01,21,0,0.0,0.0,Employed,Divorced
ACC_00001761,Michael Terry,Checking,7656.42,817,88205,2015-07-21,2025-06-15,15,2,0.0,0.0,Self-employed,Single
ACC_00001762,Leslie Bell,Savings,14876.28,850,84817,2019-04-10,2025-06-21,12,0,188405.61,9.5,Self-employed,Single
ACC_00001763,Cynthia Kim,Checking,3525.48,842,37969,2020-01-25,2025-06-06,13,2,96625.42,9.58,Retired,Married
ACC_00001764,Erin Taylor,Credit,-333.37,734,39716,2016-01-11,2025-06-16,14,3,0.0,0.0,Retired,Single
